UID,פיילוט,dateTimeCreate,shem_mishpacha_talmid,shem_male_talmid,mosad.code,mosad.teur,kita.code,kita.teur,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
STU0984,פיילוט ב,2024-09-30 16:04:00,ברק,אייל,1003,תיכון הרצליה תל אביב,ט1,כיתה ט׳1,5,3,5,4,5,4,5,5,4
STU0985,פיילוט א,2024-09-26 16:05:00,ברק,הדס,1006,בית ספר נעמן עכו,ט2,כיתה ט׳2,2,2,2,2,2,4,3,4,3
STU0986,פיילוט ג,2024-12-13 14:24:00,מזרחי,ניר,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,1,1,2,1,1,2,1,3,1
STU0987,פיילוט א,2024-09-15 16:53:00,לוי,רונית,1001,בית ספר אורט נהריה,י2,כיתה י׳2,4,2,4,2,3,4,2,4,3
STU0988,פיילוט ג,2024-09-13 12:24:00,פרידמן,ליאור,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,3,2,1,3,1,4,1,3,1
STU0989,פיילוט ג,2024-10-25 09:29:00,אברהם,אייל,1001,בית ספר אורט נהריה,יב1,כיתה יב׳1,4,3,4,1,4,4,3,4,1
STU0990,פיילוט ג,2025-02-24 09:59:00,גרוס,נועה,1006,בית ספר נעמן עכו,ט1,כיתה ט׳1,4,3,5,5,5,2,3,5,3
STU0991,פיילוט ב,2025-02-07 12:56:00,אלמוג,גלית,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,4,3,5,4,4,2,3,5,3
STU0992,פיילוט ג,2025-01-03 12:38:00,כהן,יעל,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,2,1,3,1,1,3,1,2,1
STU0993,פיילוט ב,2024-09-18 10:34:00,ברק,דוד,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,5,5,4,3,5,2,3,4,4
STU0994,פיילוט ג,2024-12-11 11:05:00,בן יוסף,ניר,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,2,1,3,2,1,4,1,1,1
STU0995,פיילוט ג,2025-02-25 09:15:00,אלמוג,שון,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,4,4,4,3,4,2,4,4,3
STU0996,פיילוט ג,2024-09-12 17:00:00,ביטון,אדר,1006,בית ספר נעמן עכו,י2,כיתה י׳2,4,5,4,5,5,2,3,5,4
STU0997,פיילוט ב,2024-10-28 10:40:00,פרידמן,אדר,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,2,3,2,2,3,3,2,4,1
STU0998,פיילוט ב,2024-09-15 09:43:00,מזרחי,עמית,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,3,5,5,4,5,2,3,5,4
STU0999,פיילוט ג,2024-12-07 08:36:00,לוי,יעל,1001,בית ספר אורט נהריה,יא1,כיתה יא׳1,5,4,5,3,4,2,5,4,3
STU1000,פיילוט א,2025-02-13 14:18:00,כץ,יעל,1002,בית ספר ריאלי חיפה,יב1,כיתה יב׳1,3,1,3,3,1,2,2,2,2
STU1001,פיילוט א,2025-01-16 13:14:00,ביטון,גיל,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,2,2,2,2,2,3,1,1,1
STU1002,פיילוט ב,2025-01-17 11:25:00,ביטון,ליאור,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,4,5,4,4,5,2,3,5,4
STU1003,פיילוט ב,2025-02-18 14:08:00,בן דוד,רונית,1004,בית ספר דה שליט רחובות,י2,כיתה י׳2,3,3,3,2,3,4,2,3,2
STU1004,פיילוט ג,2024-12-05 12:13:00,שפירא,שירה,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,5,3,5,5,5,3,4,5,4
STU1005,פיילוט ג,2024-10-11 14:59:00,בן דוד,עמית,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,2,1,3,2,1,2,1,2,2
STU1006,פיילוט א,2024-10-10 14:36:00,פרידמן,שירה,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,1,1,3,3,1,3,2,3,2
STU1007,פיילוט ב,2024-09-10 09:50:00,מזרחי,מיכל,1007,תיכון מקיף גבעתיים,י1,כיתה י׳1,5,3,5,4,5,4,5,5,5
STU1008,פיילוט א,2024-12-02 17:58:00,ברק,גלית,1001,בית ספר אורט נהריה,ט1,כיתה ט׳1,2,2,3,1,4,3,1,3,1
STU1009,פיילוט ב,2024-10-01 16:58:00,כץ,עמית,1008,בית ספר עמל פתח תקווה,י2,כיתה י׳2,1,1,2,1,2,2,1,1,1
STU1010,פיילוט ג,2024-09-25 08:08:00,שפירא,ניר,1003,תיכון הרצליה תל אביב,יא1,כיתה יא׳1,2,2,2,3,1,2,2,1,1
STU1011,פיילוט א,2024-09-06 15:42:00,שלום,ליאור,1007,תיכון מקיף גבעתיים,י2,כיתה י׳2,1,2,3,2,1,4,2,1,1
STU1012,פיילוט ב,2024-10-21 13:18:00,מזרחי,ליאור,1006,בית ספר נעמן עכו,ט1,כיתה ט׳1,3,3,5,4,5,3,3,4,5
STU1013,פיילוט ג,2025-01-04 13:57:00,אברהם,יוסף,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,2,1,2,2,1,4,1,3,1
STU1014,פיילוט ב,2024-09-21 13:35:00,לוי,שירה,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,4,4,5,3,5,4,5,5,5
STU1015,פיילוט ג,2024-11-09 14:21:00,אלון,הדס,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,4,4,4,4,5,3,3,5,5
STU1016,פיילוט ג,2024-09-22 15:58:00,מזרחי,אדר,1007,תיכון מקיף גבעתיים,י2,כיתה י׳2,2,2,4,2,4,3,2,3,2
STU1017,פיילוט א,2024-09-23 09:00:00,כהן,אדר,1002,בית ספר ריאלי חיפה,ט1,כיתה ט׳1,1,1,1,1,1,2,1,3,1
STU1018,פיילוט ג,2024-10-06 11:58:00,מזרחי,דוד,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,2,2,2,3,1,4,1,1,2
STU1019,פיילוט א,2025-02-08 16:12:00,נחמיאס,רונית,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,4,5,4,3,4,4,3,5,4
STU1020,פיילוט ג,2024-09-02 09:11:00,פרידמן,תמר,1008,בית ספר עמל פתח תקווה,יא1,כיתה יא׳1,4,4,5,5,5,2,4,4,5
STU1021,פיילוט ג,2024-12-11 17:18:00,כץ,עמית,1003,תיכון הרצליה תל אביב,יא1,כיתה יא׳1,5,3,5,3,4,2,4,4,3
STU1022,פיילוט ב,2024-10-12 09:03:00,מזרחי,ניר,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,4,5,4,5,4,4,5,5,4
STU1023,פיילוט א,2024-11-21 17:49:00,אלון,שון,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,2,1,3,3,1,2,2,3,1
STU1024,פיילוט ב,2024-11-20 16:47:00,פרידמן,אייל,1002,בית ספר ריאלי חיפה,יא1,כיתה יא׳1,2,1,2,3,1,3,1,2,1
STU1025,פיילוט ג,2024-10-07 14:26:00,כהן,שירה,1003,תיכון הרצליה תל אביב,ט1,כיתה ט׳1,3,2,3,2,3,4,2,3,1
STU1026,פיילוט ג,2024-10-26 09:01:00,שפירא,ניר,1006,בית ספר נעמן עכו,י2,כיתה י׳2,4,4,4,4,5,2,3,5,3
STU1027,פיילוט ב,2025-01-03 17:46:00,נחמיאס,עמית,1003,תיכון הרצליה תל אביב,י1,כיתה י׳1,3,4,5,3,5,4,4,4,3
STU1028,פיילוט א,2024-11-14 10:15:00,בן דוד,ניר,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,4,1,3,1,2,4,3,3,3
STU1029,פיילוט ב,2025-02-04 09:38:00,ביטון,הדס,1004,בית ספר דה שליט רחובות,י2,כיתה י׳2,4,5,4,4,5,3,5,5,4
STU1030,פיילוט ג,2024-12-16 11:13:00,ברק,אייל,1005,תיכון עירוני ד׳ תל אביב,י1,כיתה י׳1,4,1,3,3,3,3,1,3,2
STU1031,פיילוט ב,2025-01-25 11:45:00,שלום,שון,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,4,2,4,2,4,3,1,3,3
STU1032,פיילוט א,2024-11-22 09:33:00,נחמיאס,רחל,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,4,2,2,2,4,3,2,2,3
STU1033,פיילוט ב,2025-02-10 08:20:00,אלון,שון,1005,תיכון עירוני ד׳ תל אביב,ט1,כיתה ט׳1,2,2,4,1,3,3,2,2,1
STU1034,פיילוט א,2025-02-02 09:18:00,לוי,רונית,1008,בית ספר עמל פתח תקווה,יא1,כיתה יא׳1,4,4,5,5,5,2,5,4,5
STU1035,פיילוט ב,2025-02-14 14:05:00,אלון,רחל,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,4,1,3,2,2,3,2,2,1
STU1036,פיילוט ג,2024-10-21 17:29:00,גרוס,דוד,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,4,1,4,2,3,3,2,3,2
STU1037,פיילוט א,2025-01-19 08:40:00,אלמוג,אדר,1003,תיכון הרצליה תל אביב,י1,כיתה י׳1,3,4,5,4,5,2,4,5,4
STU1038,פיילוט ב,2024-10-04 15:04:00,מזרחי,שירה,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,1,2,2,2,2,4,1,3,1
STU1039,פיילוט ג,2024-09-18 15:25:00,בן יוסף,יוסף,1003,תיכון הרצליה תל אביב,ט1,כיתה ט׳1,5,3,4,4,5,3,3,5,4
STU1040,פיילוט ב,2024-11-01 08:41:00,בן יוסף,נועה,1007,תיכון מקיף גבעתיים,יא2,כיתה יא׳2,1,2,1,1,1,2,1,2,1
STU1041,פיילוט ג,2024-11-22 14:48:00,שפירא,נועה,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,4,3,4,3,4,2,3,5,4
STU1042,פיילוט א,2024-10-24 11:37:00,נחמיאס,נועה,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,3,2,2,3,1,2,1,3,1
STU1043,פיילוט א,2025-02-07 12:17:00,בן יוסף,ליאור,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,3,3,2,2,2,3,3,2,3
STU1044,פיילוט א,2024-11-13 15:01:00,זיו,שון,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,3,1,2,1,1,3,1,1,2
STU1045,פיילוט א,2024-11-16 11:56:00,שלום,גיל,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,3,4,4,5,4,2,5,5,5
STU1046,פיילוט א,2024-10-26 10:55:00,ברק,רונית,1006,בית ספר נעמן עכו,י2,כיתה י׳2,3,1,3,2,1,4,1,2,1
STU1047,פיילוט ב,2024-11-13 11:04:00,כץ,אורי,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,2,1,2,3,1,3,1,3,2
STU1048,פיילוט א,2024-10-11 09:03:00,אלון,רונית,1001,בית ספר אורט נהריה,יב1,כיתה יב׳1,1,1,2,1,1,3,1,3,2
STU1049,פיילוט ג,2024-10-07 12:29:00,פרידמן,אורי,1004,בית ספר דה שליט רחובות,י2,כיתה י׳2,2,2,3,3,2,4,1,2,2
STU1050,פיילוט א,2024-11-09 08:44:00,שלום,ניר,1001,בית ספר אורט נהריה,י2,כיתה י׳2,3,3,5,3,5,4,5,5,4
STU1051,פיילוט ג,2024-12-29 14:11:00,כהן,גלית,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,3,3,5,5,5,2,3,5,4
STU1052,פיילוט א,2024-11-09 11:15:00,זיו,נועה,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,2,2,2,3,1,2,1,1,2
STU1053,פיילוט ג,2024-09-23 17:23:00,זיו,ניר,1001,בית ספר אורט נהריה,יב1,כיתה יב׳1,4,3,3,1,4,5,1,3,2
STU1054,פיילוט ג,2024-10-15 17:25:00,אלון,רחל,1003,תיכון הרצליה תל אביב,י1,כיתה י׳1,4,3,4,1,3,5,3,3,2
STU1055,פיילוט ב,2024-11-04 10:21:00,אלון,רחל,1006,בית ספר נעמן עכו,יב1,כיתה יב׳1,5,4,5,5,5,3,4,4,5
STU1056,פיילוט ג,2025-02-09 10:54:00,שלום,שירה,1008,בית ספר עמל פתח תקווה,יב1,כיתה יב׳1,1,1,2,3,2,2,2,2,2
STU1057,פיילוט ג,2024-09-02 12:59:00,בן יוסף,דוד,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,2,2,2,3,4,3,3,2,3
STU1058,פיילוט ג,2024-12-10 11:36:00,אלון,עמית,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,3,1,3,3,3,5,2,4,3
STU1059,פיילוט ג,2024-10-07 09:44:00,גרוס,אייל,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,2,1,3,1,2,2,2,1,1
STU1060,פיילוט א,2024-10-18 09:04:00,דהן,רחל,1007,תיכון מקיף גבעתיים,י1,כיתה י׳1,4,1,2,1,2,3,2,2,1
STU1061,פיילוט ב,2024-11-17 14:39:00,שלום,ניר,1002,בית ספר ריאלי חיפה,י2,כיתה י׳2,2,1,3,3,1,3,1,2,1
STU1062,פיילוט ב,2024-09-26 14:44:00,שלום,שון,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,4,4,5,3,5,4,4,5,5
STU1063,פיילוט ב,2024-11-02 09:29:00,שפירא,אדר,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,4,3,5,3,5,3,5,4,3
STU1064,פיילוט ב,2024-09-03 10:37:00,כהן,הדס,1004,בית ספר דה שליט רחובות,יא1,כיתה יא׳1,4,4,5,5,5,2,5,5,3
STU1065,פיילוט ג,2024-11-04 17:07:00,בן דוד,ניר,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,4,4,5,5,5,4,5,5,3
STU1066,פיילוט ב,2024-10-21 15:31:00,שמש,נועה,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,3,4,5,4,5,2,5,4,3
STU1067,פיילוט ג,2025-01-05 11:45:00,זיו,אורי,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,1,1,1,2,1,2,1,3,2
STU1068,פיילוט א,2024-09-06 16:57:00,אלון,יונתן,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,5,5,5,3,5,3,4,5,4
STU1069,פיילוט ב,2025-02-18 13:30:00,שפירא,הדס,1002,בית ספר ריאלי חיפה,י2,כיתה י׳2,4,4,5,5,5,2,3,4,4
STU1070,פיילוט א,2024-12-05 16:16:00,נחמיאס,מיכל,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,3,3,5,3,5,2,4,5,5
STU1071,פיילוט ב,2024-12-10 08:23:00,לוי,הדס,1003,תיכון הרצליה תל אביב,יא1,כיתה יא׳1,5,3,4,3,4,3,3,5,5
STU1072,פיילוט ג,2024-10-25 11:42:00,נחמיאס,ניר,1001,בית ספר אורט נהריה,ט1,כיתה ט׳1,2,2,3,1,1,2,1,1,1
STU1073,פיילוט א,2025-01-09 10:55:00,מזרחי,ניר,1008,בית ספר עמל פתח תקווה,ט2,כיתה ט׳2,4,5,5,5,5,2,3,5,3
STU1074,פיילוט א,2024-09-11 13:49:00,שפירא,נועה,1002,בית ספר ריאלי חיפה,יא1,כיתה יא׳1,5,4,5,4,4,3,4,4,4
STU1075,פיילוט ג,2024-12-14 10:15:00,כץ,הדס,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,3,2,4,1,4,3,2,4,3
STU1076,פיילוט א,2024-09-11 13:17:00,שפירא,תמר,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,4,1,3,1,4,3,3,2,3
STU1077,פיילוט ב,2025-01-29 16:59:00,כץ,שון,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,4,3,3,2,3,5,2,3,3
STU1078,פיילוט ב,2025-02-09 12:59:00,דהן,גיל,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,5,4,5,5,5,4,5,4,4
STU1079,פיילוט ב,2024-11-11 12:38:00,אלמוג,רונית,1004,בית ספר דה שליט רחובות,י1,כיתה י׳1,5,3,5,4,4,3,5,5,4
STU1080,פיילוט ג,2024-12-28 17:33:00,אברהם,אורי,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,2,3,4,2,4,5,3,3,1
STU1081,פיילוט א,2025-01-02 12:59:00,שלום,רחל,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,5,5,5,3,5,3,4,4,4
STU1082,פיילוט ב,2024-11-05 15:29:00,בן יוסף,גלית,1006,בית ספר נעמן עכו,ט2,כיתה ט׳2,1,1,1,2,2,3,1,1,1
STU1083,פיילוט ג,2024-12-21 14:20:00,פרץ,שירה,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,2,2,2,2,4,4,3,2,2
STU1084,פיילוט ב,2024-09-25 14:13:00,לוי,גלית,1003,תיכון הרצליה תל אביב,ט1,כיתה ט׳1,1,1,1,2,1,4,2,2,1
STU1085,פיילוט א,2025-02-02 17:48:00,דהן,יונתן,1001,בית ספר אורט נהריה,ט1,כיתה ט׳1,4,3,3,2,3,3,1,2,3
STU1086,פיילוט א,2025-02-05 08:10:00,מזרחי,גלית,1006,בית ספר נעמן עכו,יב1,כיתה יב׳1,3,5,5,4,4,2,4,4,5
STU1087,פיילוט ב,2024-10-27 12:06:00,כהן,אייל,1005,תיכון עירוני ד׳ תל אביב,יב1,כיתה יב׳1,3,3,5,3,4,3,5,4,3
STU1088,פיילוט ג,2024-12-23 10:47:00,שפירא,שון,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,2,1,1,1,1,2,1,3,1
STU1089,פיילוט ג,2025-01-06 16:39:00,שפירא,רחל,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,2,1,3,2,1,4,1,2,1
STU1090,פיילוט א,2024-11-20 13:25:00,דהן,אייל,1004,בית ספר דה שליט רחובות,י1,כיתה י׳1,1,2,3,3,1,2,1,1,1
STU1091,פיילוט ב,2024-09-06 14:36:00,אלון,ליאור,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,2,1,3,3,1,4,2,1,1
STU1092,פיילוט ב,2024-12-03 12:30:00,אברהם,דוד,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,4,2,3,1,3,4,2,2,2
STU1093,פיילוט ג,2024-09-24 10:05:00,כץ,יונתן,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,3,2,3,1,1,3,1,1,1
STU1094,פיילוט א,2024-12-14 12:10:00,בן דוד,מיכל,1001,בית ספר אורט נהריה,י1,כיתה י׳1,3,2,2,2,2,4,2,2,1
STU1095,פיילוט א,2024-10-13 11:01:00,פרידמן,שון,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,1,2,3,3,1,3,2,2,1
STU1096,פיילוט א,2025-01-15 10:15:00,כהן,אדר,1002,בית ספר ריאלי חיפה,ט1,כיתה ט׳1,3,5,4,4,5,3,5,4,3
STU1097,פיילוט ב,2024-10-10 10:15:00,כץ,ליאור,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,2,3,4,1,3,3,1,2,2
STU1098,פיילוט א,2024-09-18 14:08:00,כהן,גיל,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,2,3,2,3,2,3,3,4,1
STU1099,פיילוט ב,2024-11-30 17:36:00,שפירא,תמר,1008,בית ספר עמל פתח תקווה,יא1,כיתה יא׳1,2,2,3,3,1,4,1,3,2
STU1100,פיילוט ג,2024-12-15 14:24:00,גרוס,ליאור,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,2,1,2,1,4,4,2,2,3
STU1101,פיילוט ב,2025-02-14 12:25:00,שמש,שירה,1001,בית ספר אורט נהריה,י1,כיתה י׳1,3,3,5,5,4,3,5,5,3
STU1102,פיילוט ב,2024-12-16 08:15:00,ביטון,אורי,1001,בית ספר אורט נהריה,ט2,כיתה ט׳2,4,4,5,5,5,3,3,5,3
STU1103,פיילוט א,2025-01-20 15:02:00,נחמיאס,מיכל,1005,תיכון עירוני ד׳ תל אביב,י1,כיתה י׳1,3,2,4,2,2,5,2,3,3
STU1104,פיילוט א,2024-09-16 08:32:00,פרידמן,הדס,1006,בית ספר נעמן עכו,י1,כיתה י׳1,4,1,2,1,2,5,3,4,2
STU1105,פיילוט ב,2025-01-11 17:07:00,זיו,ניר,1006,בית ספר נעמן עכו,ט1,כיתה ט׳1,3,3,3,2,4,4,2,3,1
STU1106,פיילוט ג,2024-11-24 15:46:00,דהן,שירה,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,5,5,5,5,5,4,3,4,4
STU1107,פיילוט א,2024-10-05 11:26:00,שלום,רונית,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,5,4,5,4,4,2,3,5,3
STU1108,פיילוט א,2025-01-02 09:14:00,זיו,דוד,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,4,3,3,1,2,3,1,2,2
STU1109,פיילוט א,2025-01-19 13:40:00,ברק,הדס,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,2,1,3,3,1,3,1,3,2
STU1110,פיילוט ג,2025-01-02 12:21:00,בן דוד,גיל,1003,תיכון הרצליה תל אביב,יא2,כיתה יא׳2,3,2,3,2,2,2,1,1,1
STU1111,פיילוט ב,2024-12-28 10:59:00,פרץ,יונתן,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,5,4,5,3,4,4,3,4,3
STU1112,פיילוט ג,2025-02-17 09:49:00,ברק,יוסף,1006,בית ספר נעמן עכו,י2,כיתה י׳2,3,3,3,2,2,3,1,4,2
STU1113,פיילוט ב,2025-01-04 14:37:00,פרידמן,יעל,1007,תיכון מקיף גבעתיים,י2,כיתה י׳2,4,4,4,4,5,2,4,4,4
STU1114,פיילוט א,2024-09-22 09:05:00,מזרחי,נועה,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,2,3,2,2,2,5,2,4,2
STU1115,פיילוט ב,2024-10-05 12:53:00,אלון,ליאור,1003,תיכון הרצליה תל אביב,יא1,כיתה יא׳1,2,3,4,1,2,3,2,2,1
STU1116,פיילוט א,2024-10-14 14:52:00,נחמיאס,אורי,1002,בית ספר ריאלי חיפה,ט1,כיתה ט׳1,3,1,2,3,2,3,3,2,1
STU1117,פיילוט ב,2024-10-11 16:06:00,נחמיאס,שון,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,3,1,3,2,1,2,1,3,1
STU1118,פיילוט ב,2024-11-18 12:41:00,שפירא,עמית,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,4,4,5,3,5,3,4,5,5
STU1119,פיילוט ב,2024-09-16 17:56:00,פרץ,שירה,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,2,1,1,2,1,4,1,1,1
STU1120,פיילוט א,2025-01-02 14:26:00,פרץ,יונתן,1002,בית ספר ריאלי חיפה,י2,כיתה י׳2,5,3,5,4,5,3,5,4,5
STU1121,פיילוט א,2024-09-09 12:24:00,אברהם,ניר,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,4,1,3,1,3,3,2,2,1
STU1122,פיילוט ב,2025-01-24 10:00:00,אברהם,תמר,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,2,1,1,2,2,4,1,3,1
STU1123,פיילוט ב,2024-10-17 14:02:00,כהן,ליאור,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,2,1,2,1,4,5,2,3,1
STU1124,פיילוט ג,2025-02-22 16:17:00,בן דוד,יעל,1006,בית ספר נעמן עכו,יב1,כיתה יב׳1,3,1,2,2,4,3,1,2,2
STU1125,פיילוט ג,2024-11-25 08:26:00,שלום,מיכל,1004,בית ספר דה שליט רחובות,י2,כיתה י׳2,4,5,5,5,5,4,4,4,4
STU1126,פיילוט ב,2025-02-14 08:52:00,שמש,גלית,1008,בית ספר עמל פתח תקווה,יב1,כיתה יב׳1,4,3,2,2,4,3,2,3,2
STU1127,פיילוט ב,2024-09-13 09:51:00,דהן,יונתן,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,5,3,4,3,5,2,4,4,4
STU1128,פיילוט ג,2025-02-17 16:18:00,פרץ,אייל,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,3,1,3,3,1,3,2,1,2
STU1129,פיילוט ג,2025-02-13 11:30:00,כהן,אורי,1007,תיכון מקיף גבעתיים,יא1,כיתה יא׳1,2,3,4,1,2,5,2,2,2
STU1130,פיילוט ג,2024-10-12 13:06:00,גרוס,גיל,1003,תיכון הרצליה תל אביב,יא2,כיתה יא׳2,3,5,5,5,5,3,3,5,3
STU1131,פיילוט א,2025-01-07 16:29:00,בן דוד,אורי,1002,בית ספר ריאלי חיפה,ט1,כיתה ט׳1,3,3,4,4,4,2,4,5,3
STU1132,פיילוט ג,2024-09-05 17:51:00,מזרחי,מיכל,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,2,2,2,2,2,4,1,4,2
STU1133,פיילוט ב,2024-12-09 14:06:00,בן דוד,יעל,1003,תיכון הרצליה תל אביב,ט2,כיתה ט׳2,5,5,5,3,5,4,4,4,4
STU1134,פיילוט א,2025-01-05 16:49:00,זיו,יעל,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,3,1,3,3,2,2,2,1,2
STU1135,פיילוט ב,2024-12-05 13:26:00,כהן,אדר,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,3,3,5,3,4,4,4,4,5
STU1136,פיילוט א,2025-01-20 13:07:00,כץ,יוסף,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,5,5,5,3,5,2,4,5,5
STU1137,פיילוט ב,2024-11-06 14:09:00,דהן,אדר,1006,בית ספר נעמן עכו,ט2,כיתה ט׳2,3,2,2,1,2,4,3,2,3
STU1138,פיילוט ג,2024-11-23 10:45:00,מזרחי,שירה,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,2,2,3,3,3,4,1,2,2
STU1139,פיילוט א,2024-10-30 08:17:00,גרוס,יונתן,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,4,4,5,3,4,4,3,5,3
STU1140,פיילוט ג,2024-09-11 12:58:00,אלמוג,מיכל,1002,בית ספר ריאלי חיפה,יב1,כיתה יב׳1,4,3,4,2,4,5,2,2,2
STU1141,פיילוט ג,2024-12-02 14:34:00,פרץ,תמר,1006,בית ספר נעמן עכו,י1,כיתה י׳1,3,3,4,5,4,2,4,4,4
STU1142,פיילוט ג,2024-09-05 15:13:00,ביטון,דוד,1003,תיכון הרצליה תל אביב,יא1,כיתה יא׳1,3,4,4,3,5,4,5,4,5
STU1143,פיילוט א,2024-12-20 11:39:00,שפירא,רונית,1004,בית ספר דה שליט רחובות,י2,כיתה י׳2,3,1,3,3,1,3,2,1,1
STU1144,פיילוט א,2024-12-17 12:41:00,כץ,ניר,1005,תיכון עירוני ד׳ תל אביב,י1,כיתה י׳1,4,2,4,2,3,3,3,2,3
STU1145,פיילוט ב,2024-10-01 11:08:00,לוי,אייל,1001,בית ספר אורט נהריה,ט1,כיתה ט׳1,1,2,2,3,1,4,1,3,2
STU1146,פיילוט א,2025-02-14 11:45:00,פרץ,נועה,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,1,2,2,1,1,3,1,3,1
STU1147,פיילוט ב,2024-12-06 16:43:00,דהן,רחל,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,4,3,4,5,5,2,4,5,4
